"id1","id2","uniprot_id1","uniprot_id2","string_id1","string_id2"
"SMAD1","SMARCA4","Q15797","P51532","9606.ENSP00000305769","9606.ENSP00000343896"
"SMAD1","SMARCA5","Q15797","O60264","9606.ENSP00000305769","9606.ENSP00000283131"
"SMAD1","SMARCAL1","Q15797","Q9NZC9","9606.ENSP00000305769","9606.ENSP00000349823"
"SMAD1","SMARCB1","Q15797","Q12824","9606.ENSP00000305769","9606.ENSP00000340883"
"SMAD1","SMARCC1","Q15797","Q92922","9606.ENSP00000305769","9606.ENSP00000254480"
"SMAD1","SMARCC2","Q15797","Q8TAQ2","9606.ENSP00000305769","9606.ENSP00000449396"
"SMAD1","SMARCD1","Q15797","Q96GM5","9606.ENSP00000305769","9606.ENSP00000378414"
"SMAD1","SMARCD2","Q15797","Q92925","9606.ENSP00000305769","9606.ENSP00000392617"
"SMAD1","SMARCD3","Q15797","Q6STE5","9606.ENSP00000305769","9606.ENSP00000262188"
"SMAD1","SMARCE1","Q15797","Q969G3","9606.ENSP00000305769","9606.ENSP00000323967"
"SMAD1","SRCAP","Q15797","Q6ZRS2","9606.ENSP00000305769","9606.ENSP00000262518"
"SMAD1","TCF7L1","Q15797","Q9HCS4","9606.ENSP00000305769","9606.ENSP00000282111"
"SMAD1","TCF7L2","Q15797","Q9NQB0","9606.ENSP00000305769","9606.ENSP00000486891"
"SMAD4","SMARCA1","Q13485","P28370","9606.ENSP00000341551","9606.ENSP00000360162"
"SMAD4","SMARCA2","Q13485","P51531","9606.ENSP00000341551","9606.ENSP00000371638"
"SMAD4","SMARCA4","Q13485","P51532","9606.ENSP00000341551","9606.ENSP00000343896"
"SMAD4","SMARCA5","Q13485","O60264","9606.ENSP00000341551","9606.ENSP00000283131"
"SMAD4","SMARCAL1","Q13485","Q9NZC9","9606.ENSP00000341551","9606.ENSP00000349823"
"SMAD4","SMARCB1","Q13485","Q12824","9606.ENSP00000341551","9606.ENSP00000340883"
"SMAD4","SMARCC1","Q13485","Q92922","9606.ENSP00000341551","9606.ENSP00000254480"
"SMAD4","SMARCC2","Q13485","Q8TAQ2","9606.ENSP00000341551","9606.ENSP00000449396"
"SMAD4","SMARCD1","Q13485","Q96GM5","9606.ENSP00000341551","9606.ENSP00000378414"
"SMAD4","SMARCD2","Q13485","Q92925","9606.ENSP00000341551","9606.ENSP00000392617"
"SMAD4","SMARCD3","Q13485","Q6STE5","9606.ENSP00000341551","9606.ENSP00000262188"
"SMAD4","SMARCE1","Q13485","Q969G3","9606.ENSP00000341551","9606.ENSP00000323967"
"SMAD4","SRCAP","Q13485","Q6ZRS2","9606.ENSP00000341551","9606.ENSP00000262518"
"SMAD4","TCF7L1","Q13485","Q9HCS4","9606.ENSP00000341551","9606.ENSP00000282111"
"SMAD4","TCF7L2","Q13485","Q9NQB0","9606.ENSP00000341551","9606.ENSP00000486891"
"SMAD5","SMARCA1","Q99717","P28370","9606.ENSP00000441954","9606.ENSP00000360162"
"SMAD5","SMARCA2","Q99717","P51531","9606.ENSP00000441954","9606.ENSP00000371638"
"SMAD5","SMARCA4","Q99717","P51532","9606.ENSP00000441954","9606.ENSP00000343896"
"SMAD5","SMARCA5","Q99717","O60264","9606.ENSP00000441954","9606.ENSP00000283131"
"SMAD5","SMARCAL1","Q99717","Q9NZC9","9606.ENSP00000441954","9606.ENSP00000349823"
"SMAD5","SMARCB1","Q99717","Q12824","9606.ENSP00000441954","9606.ENSP00000340883"
"SMAD5","SMARCC1","Q99717","Q92922","9606.ENSP00000441954","9606.ENSP00000254480"
"SMAD5","SMARCC2","Q99717","Q8TAQ2","9606.ENSP00000441954","9606.ENSP00000449396"
"SMAD5","SMARCD1","Q99717","Q96GM5","9606.ENSP00000441954","9606.ENSP00000378414"
"SMAD5","SMARCD2","Q99717","Q92925","9606.ENSP00000441954","9606.ENSP00000392617"
"SMAD5","SMARCD3","Q99717","Q6STE5","9606.ENSP00000441954","9606.ENSP00000262188"
"SMAD5","SMARCE1","Q99717","Q969G3","9606.ENSP00000441954","9606.ENSP00000323967"
"SMAD5","SRCAP","Q99717","Q6ZRS2","9606.ENSP00000441954","9606.ENSP00000262518"
"SMAD5","TCF7L1","Q99717","Q9HCS4","9606.ENSP00000441954","9606.ENSP00000282111"
"SMAD5","TCF7L2","Q99717","Q9NQB0","9606.ENSP00000441954","9606.ENSP00000486891"
"SMARCA1","TCF7L1","P28370","Q9HCS4","9606.ENSP00000360162","9606.ENSP00000282111"
"SMARCA1","TCF7L2","P28370","Q9NQB0","9606.ENSP00000360162","9606.ENSP00000486891"
"SMARCA2","TCF7L1","P51531","Q9HCS4","9606.ENSP00000371638","9606.ENSP00000282111"
"SMARCA2","TCF7L2","P51531","Q9NQB0","9606.ENSP00000371638","9606.ENSP00000486891"
"SMARCA4","TCF7L1","P51532","Q9HCS4","9606.ENSP00000343896","9606.ENSP00000282111"
"SMARCA4","TCF7L2","P51532","Q9NQB0","9606.ENSP00000343896","9606.ENSP00000486891"
"SMARCA5","TCF7L1","O60264","Q9HCS4","9606.ENSP00000283131","9606.ENSP00000282111"
"SMARCA5","TCF7L2","O60264","Q9NQB0","9606.ENSP00000283131","9606.ENSP00000486891"
"SMARCAL1","TCF7L1","Q9NZC9","Q9HCS4","9606.ENSP00000349823","9606.ENSP00000282111"
"SMARCAL1","TCF7L2","Q9NZC9","Q9NQB0","9606.ENSP00000349823","9606.ENSP00000486891"
"SMARCB1","TCF7L1","Q12824","Q9HCS4","9606.ENSP00000340883","9606.ENSP00000282111"
"SMARCB1","TCF7L2","Q12824","Q9NQB0","9606.ENSP00000340883","9606.ENSP00000486891"
"SMARCC1","TCF7L1","Q92922","Q9HCS4","9606.ENSP00000254480","9606.ENSP00000282111"
"SMARCC1","TCF7L2","Q92922","Q9NQB0","9606.ENSP00000254480","9606.ENSP00000486891"
"SMARCC2","TCF7L1","Q8TAQ2","Q9HCS4","9606.ENSP00000449396","9606.ENSP00000282111"
"SMARCC2","TCF7L2","Q8TAQ2","Q9NQB0","9606.ENSP00000449396","9606.ENSP00000486891"
"SMARCD1","TCF7L1","Q96GM5","Q9HCS4","9606.ENSP00000378414","9606.ENSP00000282111"
"SMARCD1","TCF7L2","Q96GM5","Q9NQB0","9606.ENSP00000378414","9606.ENSP00000486891"
"SMARCD2","TCF7L1","Q92925","Q9HCS4","9606.ENSP00000392617","9606.ENSP00000282111"
"SMARCD2","TCF7L2","Q92925","Q9NQB0","9606.ENSP00000392617","9606.ENSP00000486891"
"SMARCD3","TCF7L1","Q6STE5","Q9HCS4","9606.ENSP00000262188","9606.ENSP00000282111"
"SMARCD3","TCF7L2","Q6STE5","Q9NQB0","9606.ENSP00000262188","9606.ENSP00000486891"
"SMARCE1","TCF7L1","Q969G3","Q9HCS4","9606.ENSP00000323967","9606.ENSP00000282111"
"SMARCE1","TCF7L2","Q969G3","Q9NQB0","9606.ENSP00000323967","9606.ENSP00000486891"
"SRCAP","TCF7L1","Q6ZRS2","Q9HCS4","9606.ENSP00000262518","9606.ENSP00000282111"
"SRCAP","TCF7L2","Q6ZRS2","Q9NQB0","9606.ENSP00000262518","9606.ENSP00000486891"
"TGFBR1","NLK","P36897","Q9UBE8","9606.ENSP00000447297","9606.ENSP00000384625"
"TGFBR1","NLK","P36897","Q9UBE8","9606.ENSP00000447297","9606.ENSP00000384625"
"TLE1","LEF1","Q04724","Q9UJU2","9606.ENSP00000365682","9606.ENSP00000265165"
"TLE1","SMAD1","Q04724","Q15797","9606.ENSP00000365682","9606.ENSP00000305769"
"TLE1","SMAD4","Q04724","Q13485","9606.ENSP00000365682","9606.ENSP00000341551"
"TLE1","SMAD5","Q04724","Q99717","9606.ENSP00000365682","9606.ENSP00000441954"
"TLE1","TCF7L1","Q04724","Q9HCS4","9606.ENSP00000365682","9606.ENSP00000282111"
"TLE1","TCF7L2","Q04724","Q9NQB0","9606.ENSP00000365682","9606.ENSP00000486891"
"TLE2","LEF1","Q04725","Q9UJU2","9606.ENSP00000466542","9606.ENSP00000265165"
"TLE2","SMAD1","Q04725","Q15797","9606.ENSP00000466542","9606.ENSP00000305769"
"TLE2","SMAD4","Q04725","Q13485","9606.ENSP00000466542","9606.ENSP00000341551"
"TLE2","SMAD5","Q04725","Q99717","9606.ENSP00000466542","9606.ENSP00000441954"
"TLE2","TCF7L1","Q04725","Q9HCS4","9606.ENSP00000466542","9606.ENSP00000282111"
"TLE2","TCF7L2","Q04725","Q9NQB0","9606.ENSP00000466542","9606.ENSP00000486891"
"TLE3","LEF1","Q04726","Q9UJU2","9606.ENSP00000452871","9606.ENSP00000265165"
"TLE3","SMAD1","Q04726","Q15797","9606.ENSP00000452871","9606.ENSP00000305769"
"TLE3","SMAD4","Q04726","Q13485","9606.ENSP00000452871","9606.ENSP00000341551"
"TLE3","SMAD5","Q04726","Q99717","9606.ENSP00000452871","9606.ENSP00000441954"
"TLE3","TCF7L1","Q04726","Q9HCS4","9606.ENSP00000452871","9606.ENSP00000282111"
"TLE3","TCF7L2","Q04726","Q9NQB0","9606.ENSP00000452871","9606.ENSP00000486891"
"TLE4","LEF1","Q04727","Q9UJU2","9606.ENSP00000365720","9606.ENSP00000265165"
"TLE4","SMAD1","Q04727","Q15797","9606.ENSP00000365720","9606.ENSP00000305769"
"TLE4","SMAD4","Q04727","Q13485","9606.ENSP00000365720","9606.ENSP00000341551"
"TLE4","SMAD5","Q04727","Q99717","9606.ENSP00000365720","9606.ENSP00000441954"
"TLE4","TCF7L1","Q04727","Q9HCS4","9606.ENSP00000365720","9606.ENSP00000282111"
"TLE4","TCF7L2","Q04727","Q9NQB0","9606.ENSP00000365720","9606.ENSP00000486891"
"TLE6","LEF1","Q9H808","Q9UJU2","9606.ENSP00000246112","9606.ENSP00000265165"
"TLE6","SMAD1","Q9H808","Q15797","9606.ENSP00000246112","9606.ENSP00000305769"
"TLE6","SMAD4","Q9H808","Q13485","9606.ENSP00000246112","9606.ENSP00000341551"
"TLE6","SMAD5","Q9H808","Q99717","9606.ENSP00000246112","9606.ENSP00000441954"
"TLE6","TCF7L1","Q9H808","Q9HCS4","9606.ENSP00000246112","9606.ENSP00000282111"
"TLE6","TCF7L2","Q9H808","Q9NQB0","9606.ENSP00000246112","9606.ENSP00000486891"
"WNT10A","ARR3","Q9GZT5","P36575","9606.ENSP00000258411","9606.ENSP00000311538"
"WNT10A","ARRB1","Q9GZT5","P49407","9606.ENSP00000258411","9606.ENSP00000409581"
"WNT10A","ARRB2","Q9GZT5","P32121","9606.ENSP00000258411","9606.ENSP00000403701"
"WNT10A","DACT1","Q9GZT5","Q9NYF0","9606.ENSP00000258411","9606.ENSP00000337439"
"WNT10A","DVL1","Q9GZT5","O14640","9606.ENSP00000258411","9606.ENSP00000368166"
"WNT10A","DVL1","Q9GZT5","O14640","9606.ENSP00000258411","9606.ENSP00000368166"
"WNT10A","DVL2","Q9GZT5","O14641","9606.ENSP00000258411","9606.ENSP00000005340"
"WNT10A","DVL2","Q9GZT5","O14641","9606.ENSP00000258411","9606.ENSP00000005340"
"WNT10A","DVL3","Q9GZT5","Q92997","9606.ENSP00000258411","9606.ENSP00000316054"
"WNT10A","DVL3","Q9GZT5","Q92997","9606.ENSP00000258411","9606.ENSP00000316054"
"WNT10A","GNA11","Q9GZT5","P29992","9606.ENSP00000258411","9606.ENSP00000078429"
"WNT10A","GNA14","Q9GZT5","O95837","9606.ENSP00000258411","9606.ENSP00000365807"
"WNT10A","GNA15","Q9GZT5","P30679","9606.ENSP00000258411","9606.ENSP00000262958"
"WNT10A","GNAQ","Q9GZT5","P50148","9606.ENSP00000258411","9606.ENSP00000286548"
"WNT10A","GNB1","Q9GZT5","P62873","9606.ENSP00000258411","9606.ENSP00000367872"
"WNT10A","GNB2","Q9GZT5","P62879","9606.ENSP00000258411","9606.ENSP00000305260"
"WNT10A","GNB3","Q9GZT5","P16520","9606.ENSP00000258411","9606.ENSP00000229264"
"WNT10A","GNB4","Q9GZT5","Q9HAV0","9606.ENSP00000258411","9606.ENSP00000232564"
"WNT10A","GNG10","Q9GZT5","P50151","9606.ENSP00000258411","9606.ENSP00000363411"
"WNT10A","GNG12","Q9GZT5","Q9UBI6","9606.ENSP00000258411","9606.ENSP00000360021"
"WNT10A","GNG13","Q9GZT5","Q9P2W3","9606.ENSP00000258411","9606.ENSP00000248150"
"WNT10A","GNG2","Q9GZT5","P59768","9606.ENSP00000258411","9606.ENSP00000334448"
"WNT10A","GNG3","Q9GZT5","P63215","9606.ENSP00000258411","9606.ENSP00000294117"
"WNT10A","GNG4","Q9GZT5","P50150","9606.ENSP00000258411","9606.ENSP00000398629"
"WNT10A","GNG5","Q9GZT5","P63218","9606.ENSP00000258411","9606.ENSP00000359675"
"WNT10A","GNG7","Q9GZT5","O60262","9606.ENSP00000258411","9606.ENSP00000371594"
"WNT10A","GNG8","Q9GZT5","Q9UK08","9606.ENSP00000258411","9606.ENSP00000300873"
"WNT10A","SAG","Q9GZT5","Q9UBF6","9606.ENSP00000258411","9606.ENSP00000273480"
"WNT10B","ARR3","O00744","P36575","9606.ENSP00000301061","9606.ENSP00000311538"
"WNT10B","ARRB1","O00744","P49407","9606.ENSP00000301061","9606.ENSP00000409581"
"WNT10B","ARRB2","O00744","P32121","9606.ENSP00000301061","9606.ENSP00000403701"
"WNT10B","DACT1","O00744","Q9NYF0","9606.ENSP00000301061","9606.ENSP00000337439"
"WNT10B","DVL1","O00744","O14640","9606.ENSP00000301061","9606.ENSP00000368166"
"WNT10B","DVL1","O00744","O14640","9606.ENSP00000301061","9606.ENSP00000368166"
"WNT10B","DVL2","O00744","O14641","9606.ENSP00000301061","9606.ENSP00000005340"
"WNT10B","DVL2","O00744","O14641","9606.ENSP00000301061","9606.ENSP00000005340"
"WNT10B","DVL3","O00744","Q92997","9606.ENSP00000301061","9606.ENSP00000316054"
"WNT10B","DVL3","O00744","Q92997","9606.ENSP00000301061","9606.ENSP00000316054"
"WNT10B","GNA11","O00744","P29992","9606.ENSP00000301061","9606.ENSP00000078429"
"WNT10B","GNA14","O00744","O95837","9606.ENSP00000301061","9606.ENSP00000365807"
"WNT10B","GNA15","O00744","P30679","9606.ENSP00000301061","9606.ENSP00000262958"
"WNT10B","GNAQ","O00744","P50148","9606.ENSP00000301061","9606.ENSP00000286548"
"WNT10B","GNB1","O00744","P62873","9606.ENSP00000301061","9606.ENSP00000367872"
"WNT10B","GNB2","O00744","P62879","9606.ENSP00000301061","9606.ENSP00000305260"
"WNT10B","GNB3","O00744","P16520","9606.ENSP00000301061","9606.ENSP00000229264"
"WNT10B","GNB4","O00744","Q9HAV0","9606.ENSP00000301061","9606.ENSP00000232564"
"WNT10B","GNG10","O00744","P50151","9606.ENSP00000301061","9606.ENSP00000363411"
"WNT10B","GNG12","O00744","Q9UBI6","9606.ENSP00000301061","9606.ENSP00000360021"
"WNT10B","GNG13","O00744","Q9P2W3","9606.ENSP00000301061","9606.ENSP00000248150"
"WNT10B","GNG2","O00744","P59768","9606.ENSP00000301061","9606.ENSP00000334448"
"WNT10B","GNG3","O00744","P63215","9606.ENSP00000301061","9606.ENSP00000294117"
"WNT10B","GNG4","O00744","P50150","9606.ENSP00000301061","9606.ENSP00000398629"
"WNT10B","GNG5","O00744","P63218","9606.ENSP00000301061","9606.ENSP00000359675"
"WNT10B","GNG7","O00744","O60262","9606.ENSP00000301061","9606.ENSP00000371594"
"WNT10B","GNG8","O00744","Q9UK08","9606.ENSP00000301061","9606.ENSP00000300873"
"WNT10B","SAG","O00744","Q9UBF6","9606.ENSP00000301061","9606.ENSP00000273480"
"WNT11","ARR3","O96014","P36575","9606.ENSP00000325526","9606.ENSP00000311538"
"WNT11","ARRB1","O96014","P49407","9606.ENSP00000325526","9606.ENSP00000409581"
"WNT11","ARRB2","O96014","P32121","9606.ENSP00000325526","9606.ENSP00000403701"
"WNT11","DACT1","O96014","Q9NYF0","9606.ENSP00000325526","9606.ENSP00000337439"
"WNT11","DVL1","O96014","O14640","9606.ENSP00000325526","9606.ENSP00000368166"
"WNT11","DVL1","O96014","O14640","9606.ENSP00000325526","9606.ENSP00000368166"
"WNT11","DVL2","O96014","O14641","9606.ENSP00000325526","9606.ENSP00000005340"
"WNT11","DVL2","O96014","O14641","9606.ENSP00000325526","9606.ENSP00000005340"
"WNT11","DVL3","O96014","Q92997","9606.ENSP00000325526","9606.ENSP00000316054"
"WNT11","DVL3","O96014","Q92997","9606.ENSP00000325526","9606.ENSP00000316054"
"WNT11","GNA11","O96014","P29992","9606.ENSP00000325526","9606.ENSP00000078429"
"WNT11","GNA14","O96014","O95837","9606.ENSP00000325526","9606.ENSP00000365807"
"WNT11","GNA15","O96014","P30679","9606.ENSP00000325526","9606.ENSP00000262958"
"WNT11","GNAQ","O96014","P50148","9606.ENSP00000325526","9606.ENSP00000286548"
"WNT11","GNB1","O96014","P62873","9606.ENSP00000325526","9606.ENSP00000367872"
"WNT11","GNB2","O96014","P62879","9606.ENSP00000325526","9606.ENSP00000305260"
"WNT11","GNB3","O96014","P16520","9606.ENSP00000325526","9606.ENSP00000229264"
"WNT11","GNB4","O96014","Q9HAV0","9606.ENSP00000325526","9606.ENSP00000232564"
"WNT11","GNG10","O96014","P50151","9606.ENSP00000325526","9606.ENSP00000363411"
"WNT11","GNG12","O96014","Q9UBI6","9606.ENSP00000325526","9606.ENSP00000360021"
"WNT11","GNG13","O96014","Q9P2W3","9606.ENSP00000325526","9606.ENSP00000248150"
"WNT11","GNG2","O96014","P59768","9606.ENSP00000325526","9606.ENSP00000334448"
"WNT11","GNG3","O96014","P63215","9606.ENSP00000325526","9606.ENSP00000294117"
"WNT11","GNG4","O96014","P50150","9606.ENSP00000325526","9606.ENSP00000398629"
"WNT11","GNG5","O96014","P63218","9606.ENSP00000325526","9606.ENSP00000359675"
"WNT11","GNG7","O96014","O60262","9606.ENSP00000325526","9606.ENSP00000371594"
"WNT11","GNG8","O96014","Q9UK08","9606.ENSP00000325526","9606.ENSP00000300873"
"WNT11","SAG","O96014","Q9UBF6","9606.ENSP00000325526","9606.ENSP00000273480"
"WNT16","ARR3","Q9UBV4","P36575","9606.ENSP00000222462","9606.ENSP00000311538"
"WNT16","ARRB1","Q9UBV4","P49407","9606.ENSP00000222462","9606.ENSP00000409581"
"WNT16","ARRB2","Q9UBV4","P32121","9606.ENSP00000222462","9606.ENSP00000403701"
"WNT16","DACT1","Q9UBV4","Q9NYF0","9606.ENSP00000222462","9606.ENSP00000337439"
"WNT16","DVL1","Q9UBV4","O14640","9606.ENSP00000222462","9606.ENSP00000368166"
"WNT16","DVL1","Q9UBV4","O14640","9606.ENSP00000222462","9606.ENSP00000368166"
"WNT16","DVL2","Q9UBV4","O14641","9606.ENSP00000222462","9606.ENSP00000005340"
"WNT16","DVL2","Q9UBV4","O14641","9606.ENSP00000222462","9606.ENSP00000005340"
"WNT16","DVL3","Q9UBV4","Q92997","9606.ENSP00000222462","9606.ENSP00000316054"
"WNT16","DVL3","Q9UBV4","Q92997","9606.ENSP00000222462","9606.ENSP00000316054"
"WNT16","GNA11","Q9UBV4","P29992","9606.ENSP00000222462","9606.ENSP00000078429"
"WNT16","GNA14","Q9UBV4","O95837","9606.ENSP00000222462","9606.ENSP00000365807"
"WNT16","GNA15","Q9UBV4","P30679","9606.ENSP00000222462","9606.ENSP00000262958"
"WNT16","GNAQ","Q9UBV4","P50148","9606.ENSP00000222462","9606.ENSP00000286548"
"WNT16","GNB1","Q9UBV4","P62873","9606.ENSP00000222462","9606.ENSP00000367872"
"WNT16","GNB2","Q9UBV4","P62879","9606.ENSP00000222462","9606.ENSP00000305260"
"WNT16","GNB3","Q9UBV4","P16520","9606.ENSP00000222462","9606.ENSP00000229264"
"WNT16","GNB4","Q9UBV4","Q9HAV0","9606.ENSP00000222462","9606.ENSP00000232564"
"WNT16","GNG10","Q9UBV4","P50151","9606.ENSP00000222462","9606.ENSP00000363411"
"WNT16","GNG12","Q9UBV4","Q9UBI6","9606.ENSP00000222462","9606.ENSP00000360021"
"WNT16","GNG13","Q9UBV4","Q9P2W3","9606.ENSP00000222462","9606.ENSP00000248150"
"WNT16","GNG2","Q9UBV4","P59768","9606.ENSP00000222462","9606.ENSP00000334448"
"WNT16","GNG3","Q9UBV4","P63215","9606.ENSP00000222462","9606.ENSP00000294117"
"WNT16","GNG4","Q9UBV4","P50150","9606.ENSP00000222462","9606.ENSP00000398629"
"WNT16","GNG5","Q9UBV4","P63218","9606.ENSP00000222462","9606.ENSP00000359675"
"WNT16","GNG7","Q9UBV4","O60262","9606.ENSP00000222462","9606.ENSP00000371594"
"WNT16","GNG8","Q9UBV4","Q9UK08","9606.ENSP00000222462","9606.ENSP00000300873"
"WNT16","SAG","Q9UBV4","Q9UBF6","9606.ENSP00000222462","9606.ENSP00000273480"
"WNT1","ARR3","P04628","P36575","9606.ENSP00000293549","9606.ENSP00000311538"
"WNT1","ARRB1","P04628","P49407","9606.ENSP00000293549","9606.ENSP00000409581"
"WNT1","ARRB2","P04628","P32121","9606.ENSP00000293549","9606.ENSP00000403701"
"WNT1","DACT1","P04628","Q9NYF0","9606.ENSP00000293549","9606.ENSP00000337439"
"WNT1","DVL1","P04628","O14640","9606.ENSP00000293549","9606.ENSP00000368166"
"WNT1","DVL1","P04628","O14640","9606.ENSP00000293549","9606.ENSP00000368166"
"WNT1","DVL2","P04628","O14641","9606.ENSP00000293549","9606.ENSP00000005340"
"WNT1","DVL2","P04628","O14641","9606.ENSP00000293549","9606.ENSP00000005340"
"WNT1","DVL3","P04628","Q92997","9606.ENSP00000293549","9606.ENSP00000316054"
"WNT1","DVL3","P04628","Q92997","9606.ENSP00000293549","9606.ENSP00000316054"
"WNT1","GNA11","P04628","P29992","9606.ENSP00000293549","9606.ENSP00000078429"
"WNT1","GNA14","P04628","O95837","9606.ENSP00000293549","9606.ENSP00000365807"
"WNT1","GNA15","P04628","P30679","9606.ENSP00000293549","9606.ENSP00000262958"
"WNT1","GNAQ","P04628","P50148","9606.ENSP00000293549","9606.ENSP00000286548"
"WNT1","GNB1","P04628","P62873","9606.ENSP00000293549","9606.ENSP00000367872"
"WNT1","GNB2","P04628","P62879","9606.ENSP00000293549","9606.ENSP00000305260"
"WNT1","GNB3","P04628","P16520","9606.ENSP00000293549","9606.ENSP00000229264"
"WNT1","GNB4","P04628","Q9HAV0","9606.ENSP00000293549","9606.ENSP00000232564"
"WNT1","GNG10","P04628","P50151","9606.ENSP00000293549","9606.ENSP00000363411"
"WNT1","GNG12","P04628","Q9UBI6","9606.ENSP00000293549","9606.ENSP00000360021"
"WNT1","GNG13","P04628","Q9P2W3","9606.ENSP00000293549","9606.ENSP00000248150"
"WNT1","GNG2","P04628","P59768","9606.ENSP00000293549","9606.ENSP00000334448"
"WNT1","GNG3","P04628","P63215","9606.ENSP00000293549","9606.ENSP00000294117"
"WNT1","GNG4","P04628","P50150","9606.ENSP00000293549","9606.ENSP00000398629"
"WNT1","GNG5","P04628","P63218","9606.ENSP00000293549","9606.ENSP00000359675"
"WNT1","GNG7","P04628","O60262","9606.ENSP00000293549","9606.ENSP00000371594"
"WNT1","GNG8","P04628","Q9UK08","9606.ENSP00000293549","9606.ENSP00000300873"
"WNT1","SAG","P04628","Q9UBF6","9606.ENSP00000293549","9606.ENSP00000273480"
"WNT2","ARR3","P09544","P36575","9606.ENSP00000265441","9606.ENSP00000311538"
"WNT2","ARRB1","P09544","P49407","9606.ENSP00000265441","9606.ENSP00000409581"
"WNT2","ARRB2","P09544","P32121","9606.ENSP00000265441","9606.ENSP00000403701"
"WNT2B","ARR3","Q93097","P36575","9606.ENSP00000358698","9606.ENSP00000311538"
"WNT2B","ARRB1","Q93097","P49407","9606.ENSP00000358698","9606.ENSP00000409581"
"WNT2B","ARRB2","Q93097","P32121","9606.ENSP00000358698","9606.ENSP00000403701"
"WNT2B","DACT1","Q93097","Q9NYF0","9606.ENSP00000358698","9606.ENSP00000337439"
"WNT2B","DVL1","Q93097","O14640","9606.ENSP00000358698","9606.ENSP00000368166"
"WNT2B","DVL1","Q93097","O14640","9606.ENSP00000358698","9606.ENSP00000368166"
"WNT2B","DVL2","Q93097","O14641","9606.ENSP00000358698","9606.ENSP00000005340"
"WNT2B","DVL2","Q93097","O14641","9606.ENSP00000358698","9606.ENSP00000005340"
"WNT2B","DVL3","Q93097","Q92997","9606.ENSP00000358698","9606.ENSP00000316054"
"WNT2B","DVL3","Q93097","Q92997","9606.ENSP00000358698","9606.ENSP00000316054"
"WNT2B","GNA11","Q93097","P29992","9606.ENSP00000358698","9606.ENSP00000078429"
"WNT2B","GNA14","Q93097","O95837","9606.ENSP00000358698","9606.ENSP00000365807"
"WNT2B","GNA15","Q93097","P30679","9606.ENSP00000358698","9606.ENSP00000262958"
"WNT2B","GNAQ","Q93097","P50148","9606.ENSP00000358698","9606.ENSP00000286548"
"WNT2B","GNB1","Q93097","P62873","9606.ENSP00000358698","9606.ENSP00000367872"
"WNT2B","GNB2","Q93097","P62879","9606.ENSP00000358698","9606.ENSP00000305260"
"WNT2B","GNB3","Q93097","P16520","9606.ENSP00000358698","9606.ENSP00000229264"
"WNT2B","GNB4","Q93097","Q9HAV0","9606.ENSP00000358698","9606.ENSP00000232564"
"WNT2B","GNG10","Q93097","P50151","9606.ENSP00000358698","9606.ENSP00000363411"
"WNT2B","GNG12","Q93097","Q9UBI6","9606.ENSP00000358698","9606.ENSP00000360021"
"WNT2B","GNG13","Q93097","Q9P2W3","9606.ENSP00000358698","9606.ENSP00000248150"
"WNT2B","GNG2","Q93097","P59768","9606.ENSP00000358698","9606.ENSP00000334448"
"WNT2B","GNG3","Q93097","P63215","9606.ENSP00000358698","9606.ENSP00000294117"
"WNT2B","GNG4","Q93097","P50150","9606.ENSP00000358698","9606.ENSP00000398629"
"WNT2B","GNG5","Q93097","P63218","9606.ENSP00000358698","9606.ENSP00000359675"
"WNT2B","GNG7","Q93097","O60262","9606.ENSP00000358698","9606.ENSP00000371594"
"WNT2B","GNG8","Q93097","Q9UK08","9606.ENSP00000358698","9606.ENSP00000300873"
"WNT2B","SAG","Q93097","Q9UBF6","9606.ENSP00000358698","9606.ENSP00000273480"
"WNT2","DACT1","P09544","Q9NYF0","9606.ENSP00000265441","9606.ENSP00000337439"
"WNT2","DVL1","P09544","O14640","9606.ENSP00000265441","9606.ENSP00000368166"
"WNT2","DVL1","P09544","O14640","9606.ENSP00000265441","9606.ENSP00000368166"
"WNT2","DVL2","P09544","O14641","9606.ENSP00000265441","9606.ENSP00000005340"
"WNT2","DVL2","P09544","O14641","9606.ENSP00000265441","9606.ENSP00000005340"
"WNT2","DVL3","P09544","Q92997","9606.ENSP00000265441","9606.ENSP00000316054"
"WNT2","DVL3","P09544","Q92997","9606.ENSP00000265441","9606.ENSP00000316054"
"WNT2","GNA11","P09544","P29992","9606.ENSP00000265441","9606.ENSP00000078429"
"WNT2","GNA14","P09544","O95837","9606.ENSP00000265441","9606.ENSP00000365807"
"WNT2","GNA15","P09544","P30679","9606.ENSP00000265441","9606.ENSP00000262958"
"WNT2","GNAQ","P09544","P50148","9606.ENSP00000265441","9606.ENSP00000286548"
"WNT2","GNB1","P09544","P62873","9606.ENSP00000265441","9606.ENSP00000367872"
"WNT2","GNB2","P09544","P62879","9606.ENSP00000265441","9606.ENSP00000305260"
"WNT2","GNB3","P09544","P16520","9606.ENSP00000265441","9606.ENSP00000229264"
"WNT2","GNB4","P09544","Q9HAV0","9606.ENSP00000265441","9606.ENSP00000232564"
"WNT2","GNG10","P09544","P50151","9606.ENSP00000265441","9606.ENSP00000363411"
"WNT2","GNG12","P09544","Q9UBI6","9606.ENSP00000265441","9606.ENSP00000360021"
"WNT2","GNG13","P09544","Q9P2W3","9606.ENSP00000265441","9606.ENSP00000248150"
